Instance_ID,Nodes,Speed_kmh,Flows,Packet_Rate_pps,Mobility_Seed,Simulation_Seed,Best_Protocol,Best_Score,Second_Best_Protocol,Second_Best_Score,Score_Margin
INST_0001,50,20,5,2,1,100001,AODV,0.6742598027235449,AOMDV,0.6240808832653006,0.050178919458244264
INST_0002,50,20,5,2,2,100002,DSDV,0.75,AOMDV,0.5054336575574853,0.24456634244251474
INST_0003,50,20,5,2,3,100003,DSDV,0.75,AOMDV,0.5587841880082418,0.1912158119917582
INST_0004,50,20,5,2,4,100004,DSDV,0.710848718635125,AOMDV,0.5350921814060041,0.17575653722912088
INST_0005,50,20,5,2,5,100005,AODV,0.7629364138447196,AOMDV,0.6259177670421834,0.13701864680253617
INST_0006,50,20,5,4,1,100006,DSDV,0.75,AOMDV,0.5246889786060581,0.22531102139394188
INST_0007,50,20,5,4,2,100007,DSDV,0.75,AOMDV,0.5508184324447605,0.19918156755523952
INST_0008,50,20,5,4,3,100008,DSDV,0.75,AOMDV,0.5685265234972119,0.1814734765027881
INST_0009,50,20,5,4,4,100009,DSDV,0.7134025795192609,AOMDV,0.5652186223111306,0.14818395720813027
INST_0010,50,20,5,4,5,100010,DSDV,0.75,AOMDV,0.564962774366666,0.18503722563333402
INST_0011,50,20,5,8,1,100011,DSDV,0.75,AOMDV,0.6201882485439275,0.1298117514560725
INST_0012,50,20,5,8,2,100012,AOMDV,0.6511404224387856,AODV,0.6184872446719156,0.032653177766869934
INST_0013,50,20,5,8,3,100013,DSDV,0.75,AOMDV,0.566985756634342,0.18301424336565797
INST_0014,50,20,5,8,4,100014,DSDV,0.7153381302622102,AODV,0.5511124814376682,0.16422564882454194
INST_0015,50,20,5,8,5,100015,DSDV,0.75,AOMDV,0.4672701697036779,0.2827298302963221
INST_0016,50,20,10,2,1,100016,DSDV,0.7197095880404705,AOMDV,0.6464171849643516,0.07329240307611884
INST_0017,50,20,10,2,2,100017,AODV,0.6959347988219603,AOMDV,0.6442424217134985,0.05169237710846175
INST_0018,50,20,10,2,3,100018,DSDV,0.6675874126151026,AOMDV,0.6179012416666666,0.04968617094843597
INST_0019,50,20,10,2,4,100019,AODV,0.8708241411009467,AOMDV,0.6468579117564719,0.22396622934447485
INST_0020,50,20,10,2,5,100020,AOMDV,0.6468663971203868,AODV,0.645632811903856,0.0012335852165308303
INST_0021,50,20,10,4,1,100021,AOMDV,0.638170596731464,AODV,0.510229813704263,0.12794078302720102
INST_0022,50,20,10,4,2,100022,DSDV,0.75,AOMDV,0.4573762095928804,0.2926237904071196
INST_0023,50,20,10,4,3,100023,AOMDV,0.6332431756840313,AODV,0.5815088308916634,0.05173434479236794
INST_0024,50,20,10,4,4,100024,AODV,0.7066469472973402,AOMDV,0.6234707098493293,0.08317623744801095
INST_0025,50,20,10,4,5,100025,AOMDV,0.6486119017235861,DSDV,0.48760599082293277,0.1610059109006533
INST_0026,50,20,10,8,1,100026,DSDV,0.75,AOMDV,0.35315675273067804,0.39684324726932196
INST_0027,50,20,10,8,2,100027,DSDV,0.75,AOMDV,0.5417168017533434,0.20828319824665664
INST_0028,50,20,10,8,3,100028,DSDV,0.75,AODV,0.43058421143735814,0.31941578856264186
INST_0029,50,20,10,8,4,100029,DSDV,0.75,AODV,0.7176385127530398,0.0323614872469602
INST_0030,50,20,10,8,5,100030,DSDV,0.75,AOMDV,0.4565568097749706,0.2934431902250294
INST_0031,50,20,15,2,1,100031,AOMDV,0.6075297948150609,DSDV,0.494181139048698,0.11334865576636288
INST_0032,50,20,15,2,2,100032,AODV,0.6491044092424714,AOMDV,0.6306507659871787,0.01845364325529264
INST_0033,50,20,15,2,3,100033,AODV,0.7033941088888673,AOMDV,0.6596045192569185,0.04378958963194879
INST_0034,50,20,15,2,4,100034,AODV,0.635717866612299,AOMDV,0.6065737180362218,0.029144148576077167
INST_0035,50,20,15,2,5,100035,AOMDV,0.6501677811018508,AODV,0.6004428828352176,0.04972489826663318
INST_0036,50,20,15,4,1,100036,DSDV,0.7326176644461555,AOMDV,0.6115115758184866,0.12110608862766892
INST_0037,50,20,15,4,2,100037,DSDV,0.7146105621146952,AOMDV,0.6382043262512032,0.07640623586349204
INST_0038,50,20,15,4,3,100038,DSDV,0.75,AOMDV,0.5104184415431526,0.23958155845684737
INST_0039,50,20,15,4,4,100039,AODV,0.6578966161554811,AOMDV,0.6173069715046174,0.04058964465086368
INST_0040,50,20,15,4,5,100040,DSDV,0.75,AOMDV,0.45357315761095046,0.29642684238904954
INST_0041,50,20,15,8,1,100041,DSDV,0.75,AOMDV,0.43124316241300276,0.31875683758699724
INST_0042,50,20,15,8,2,100042,DSDV,1.0,AOMDV,0.377770574506667,0.6222294254933329
INST_0043,50,20,15,8,3,100043,DSDV,0.7978592401785508,AODV,0.36599425594792057,0.43186498423063024
INST_0044,50,20,15,8,4,100044,DSDV,0.8222015168517449,AOMDV,0.675361089169982,0.14684042768176286
INST_0045,50,20,15,8,5,100045,DSDV,0.9754990884680874,AOMDV,0.5143820933752706,0.4611169950928168
INST_0046,50,20,20,2,1,100046,DSDV,0.75,AOMDV,0.5868108197621871,0.16318918023781293
INST_0047,50,20,20,2,2,100047,AOMDV,0.6295105790278244,AODV,0.5189063956145475,0.11060418341327682
INST_0048,50,20,20,2,3,100048,AOMDV,0.644490456039625,DSDV,0.44671317826355755,0.1977772777760674
INST_0049,50,20,20,2,4,100049,DSDV,0.6626626428942338,AOMDV,0.6185929678649529,0.04406967502928094
INST_0050,50,20,20,2,5,100050,AOMDV,0.6586424634433427,DSDV,0.589155905393479,0.0694865580498637
INST_0051,50,20,20,4,1,100051,DSDV,0.75,AOMDV,0.5735384172371192,0.17646158276288082
INST_0052,50,20,20,4,2,100052,DSDV,0.75,AOMDV,0.3898108203228331,0.3601891796771669
INST_0053,50,20,20,4,3,100053,DSDV,0.75,AOMDV,0.4114648102722875,0.3385351897277125
INST_0054,50,20,20,4,4,100054,DSDV,0.75,AOMDV,0.3607942619669046,0.3892057380330954
INST_0055,50,20,20,4,5,100055,DSDV,0.75,AODV,0.351625638339792,0.398374361660208
INST_0056,50,20,20,8,1,100056,DSDV,0.9934896258137971,AOMDV,0.4121987971617904,0.5812908286520067
INST_0057,50,20,20,8,2,100057,DSDV,1.0,AODV,0.27967624976440775,0.7203237502355923
INST_0058,50,20,20,8,3,100058,DSDV,0.7956779305605906,AODV,0.6398214918223277,0.15585643873826283
INST_0059,50,20,20,8,4,100059,DSDV,1.0,AODV,0.10331290862837907,0.896687091371621
INST_0060,50,20,20,8,5,100060,DSDV,1.0,AOMDV,0.2512037795160728,0.7487962204839271
INST_0061,50,20,25,2,1,100061,DSDV,0.75,AOMDV,0.5716588924273764,0.17834110757262356
INST_0062,50,20,25,2,2,100062,AOMDV,0.6443232226456506,DSDV,0.47825854794681166,0.1660646746988389
INST_0063,50,20,25,2,3,100063,AOMDV,0.6604618640400565,DSDV,0.4281627495811563,0.23229911445890017
INST_0064,50,20,25,2,4,100064,AOMDV,0.6423933285855412,AODV,0.5066666946230303,0.13572663396251095
INST_0065,50,20,25,2,5,100065,DSDV,0.75,AOMDV,0.5790289592707663,0.17097104072923375
INST_0066,50,20,25,4,1,100066,DSDV,0.75,AOMDV,0.5688146593848266,0.18118534061517344
INST_0067,50,20,25,4,2,100067,DSDV,0.75,AOMDV,0.4010238085009557,0.3489761914990443
INST_0068,50,20,25,4,3,100068,DSDV,0.75,AOMDV,0.569961614857284,0.18003838514271597
INST_0069,50,20,25,4,4,100069,DSDV,0.8681693755598868,AOMDV,0.6784065358341593,0.1897628397257275
INST_0070,50,20,25,4,5,100070,DSDV,0.75,AOMDV,0.4048078457988933,0.3451921542011067
INST_0071,50,20,25,8,1,100071,DSDV,1.0,AODV,0.1597921695851539,0.8402078304148461
INST_0072,50,20,25,8,2,100072,DSDV,1.0,AODV,0.3926440028707072,0.6073559971292928
INST_0073,50,20,25,8,3,100073,DSDV,1.0,AODV,0.34268528698405115,0.6573147130159489
INST_0074,50,20,25,8,4,100074,DSDV,1.0,AODV,0.09738702596124654,0.9026129740387534
INST_0075,50,20,25,8,5,100075,DSDV,1.0,AODV,0.2077085264755328,0.7922914735244672
INST_0076,50,30,5,2,1,100076,DSDV,0.75,AOMDV,0.5784532658191677,0.17154673418083233
INST_0077,50,30,5,2,2,100077,DSDV,0.75,AOMDV,0.4987572084112041,0.2512427915887959
INST_0078,50,30,5,2,3,100078,AODV,0.6965787094666084,AOMDV,0.6207679618224015,0.07581074764420692
INST_0079,50,30,5,2,4,100079,DSDV,0.7101553861396912,AOMDV,0.5734647589751928,0.13669062716449842
INST_0080,50,30,5,2,5,100080,DSDV,0.75,AOMDV,0.525848980934443,0.224151019065557
INST_0081,50,30,5,4,1,100081,AODV,0.6267431537087297,AOMDV,0.6094771253364091,0.017266028372320608
INST_0082,50,30,5,4,2,100082,AODV,0.8858128976000565,AOMDV,0.6315789487432785,0.2542339488567781
INST_0083,50,30,5,4,3,100083,AODV,0.6454079679325195,AOMDV,0.6109597651339471,0.034448202798572414
INST_0084,50,30,5,4,4,100084,DSDV,0.7150109191256627,AOMDV,0.6114766636753245,0.10353425545033823
INST_0085,50,30,5,4,5,100085,DSDV,0.75,AOMDV,0.5689758644173253,0.18102413558267472
INST_0086,50,30,5,8,1,100086,DSDV,0.75,AOMDV,0.5120002051346334,0.2379997948653666
INST_0087,50,30,5,8,2,100087,DSDV,0.75,AOMDV,0.5291461276173548,0.2208538723826452
INST_0088,50,30,5,8,3,100088,AOMDV,0.6204101363135304,AODV,0.5439191626133744,0.076490973700156
INST_0089,50,30,5,8,4,100089,DSDV,0.7116765126856145,AOMDV,0.6219340489293839,0.08974246375623063
INST_0090,50,30,5,8,5,100090,AOMDV,0.6009354432616766,DSDV,0.5116742285748274,0.08926121468684922
INST_0091,50,30,10,2,1,100091,DSDV,0.75,AODV,0.5517450967718895,0.19825490322811046
INST_0092,50,30,10,2,2,100092,AODV,0.6967999780123405,AOMDV,0.6261487968221059,0.07065118119023461
INST_0093,50,30,10,2,3,100093,AODV,0.781290717265126,AOMDV,0.6201117294127956,0.16117898785233042
INST_0094,50,30,10,2,4,100094,AOMDV,0.6054131153846154,DSDV,0.5644870731162606,0.040926042268354834
INST_0095,50,30,10,2,5,100095,AOMDV,0.6182881460614709,DSDV,0.5385354859533649,0.079752660108106
INST_0096,50,30,10,4,1,100096,DSDV,0.75,AOMDV,0.5672665374248645,0.18273346257513545
INST_0097,50,30,10,4,2,100097,DSDV,0.7357309506670144,AOMDV,0.634198091321301,0.10153285934571343
INST_0098,50,30,10,4,3,100098,DSDV,0.75,AOMDV,0.4362836165481106,0.3137163834518894
INST_0099,50,30,10,4,4,100099,DSDV,0.7267204408358741,AOMDV,0.5859681353509062,0.14075230548496787
INST_0100,50,30,10,4,5,100100,AOMDV,0.6234793211678832,DSDV,0.46256740381742545,0.16091191735045773
INST_0101,50,30,10,8,1,100101,DSDV,0.75,AOMDV,0.335748787653017,0.414251212346983
INST_0102,50,30,10,8,2,100102,DSDV,0.7197612214504326,AOMDV,0.7074460957273541,0.01231512572307858
INST_0103,50,30,10,8,3,100103,DSDV,0.75,AODV,0.489917909874647,0.260082090125353
INST_0104,50,30,10,8,4,100104,DSDV,0.6554319257067088,AOMDV,0.6294901036620825,0.02594182204462636
INST_0105,50,30,10,8,5,100105,DSDV,0.75,AOMDV,0.4100011275748939,0.3399988724251061
INST_0106,50,30,15,2,1,100106,DSDV,0.75,AOMDV,0.5759497035438833,0.1740502964561167
INST_0107,50,30,15,2,2,100107,AODV,0.6406356403079809,AOMDV,0.6146861771183849,0.02594946318959601
INST_0108,50,30,15,2,3,100108,AOMDV,0.6121908147665835,AODV,0.4712026448876777,0.14098816987890583
INST_0109,50,30,15,2,4,100109,DSDV,0.736656782532068,AOMDV,0.6219878092963909,0.11466897323567715
INST_0110,50,30,15,2,5,100110,AOMDV,0.6396229406931209,AODV,0.5724625270947794,0.06716041359834146
INST_0111,50,30,15,4,1,100111,DSDV,0.75,AOMDV,0.45675803846375623,0.29324196153624377
INST_0112,50,30,15,4,2,100112,DSDV,0.749254509231559,AOMDV,0.6178952034369387,0.1313593057946203
INST_0113,50,30,15,4,3,100113,AOMDV,0.7498426369292881,DSDV,0.5575121900015398,0.19233044692774826
INST_0114,50,30,15,4,4,100114,AOMDV,0.6493634326635561,DSDV,0.5353522270791182,0.11401120558443789
INST_0115,50,30,15,4,5,100115,DSDV,0.75,AOMDV,0.5754715307646018,0.17452846923539822
INST_0116,50,30,15,8,1,100116,DSDV,0.75,AOMDV,0.474217458434323,0.275782541565677
INST_0117,50,30,15,8,2,100117,DSDV,0.75,AODV,0.35221070487055295,0.39778929512944705
INST_0118,50,30,15,8,3,100118,DSDV,0.75,AOMDV,0.40499381089414316,0.34500618910585684
INST_0119,50,30,15,8,4,100119,DSDV,0.75,AODV,0.5645933666713134,0.18540663332868657
INST_0120,50,30,15,8,5,100120,DSDV,0.75,AOMDV,0.3321910232312362,0.4178089767687638
INST_0121,50,30,20,2,1,100121,DSDV,0.6418845152124362,AOMDV,0.6380341924681131,0.0038503227443230648
INST_0122,50,30,20,2,2,100122,AOMDV,0.613982170623291,DSDV,0.5,0.11398217062329097
INST_0123,50,30,20,2,3,100123,AOMDV,0.6277731417327598,AODV,0.4692370635860458,0.158536078146714
INST_0124,50,30,20,2,4,100124,AOMDV,0.6422052267416517,DSDV,0.5646874237680067,0.07751780297364497
INST_0125,50,30,20,2,5,100125,AOMDV,0.6472207314059181,DSDV,0.580209721457774,0.06701100994814402
INST_0126,50,30,20,4,1,100126,DSDV,0.75,AOMDV,0.3971447954862655,0.3528552045137345
INST_0127,50,30,20,4,2,100127,DSDV,0.75,AOMDV,0.6301893945980941,0.11981060540190591
INST_0128,50,30,20,4,3,100128,DSDV,0.75,AOMDV,0.6715671781196746,0.07843282188032541
INST_0129,50,30,20,4,4,100129,DSDV,0.75,AOMDV,0.5402721390738748,0.20972786092612516
INST_0130,50,30,20,4,5,100130,DSDV,0.75,AOMDV,0.41224673849721505,0.33775326150278495
INST_0131,50,30,20,8,1,100131,DSDV,0.75,AODV,0.3000842054662163,0.4499157945337837
INST_0132,50,30,20,8,2,100132,DSDV,1.0,AODV,0.16092585829504288,0.8390741417049571
INST_0133,50,30,20,8,3,100133,DSDV,0.75,AODV,0.2944345888163745,0.4555654111836255
INST_0134,50,30,20,8,4,100134,DSDV,0.75,AODV,0.46187118054223036,0.28812881945776964
INST_0135,50,30,20,8,5,100135,DSDV,0.8646251676747148,AODV,0.3198527073750826,0.5447724602996322
INST_0136,50,30,25,2,1,100136,AOMDV,0.6494180561460714,DSDV,0.5783246038933347,0.07109345225273667
INST_0137,50,30,25,2,2,100137,AOMDV,0.6706065784497429,DSDV,0.5675828431212439,0.10302373532849907
INST_0138,50,30,25,2,3,100138,AOMDV,0.720571025718791,DSDV,0.4460898065923247,0.2744812191264662
INST_0139,50,30,25,2,4,100139,DSDV,0.75,AOMDV,0.5012404816589142,0.24875951834108578
INST_0140,50,30,25,2,5,100140,AOMDV,0.7526873333934246,DSDV,0.7482347736445735,0.00445255974885117
INST_0141,50,30,25,4,1,100141,DSDV,0.75,AOMDV,0.41616260881618317,0.33383739118381683
INST_0142,50,30,25,4,2,100142,DSDV,0.75,AOMDV,0.32785533902114095,0.42214466097885905
INST_0143,50,30,25,4,3,100143,DSDV,0.75,AOMDV,0.5554831545758945,0.19451684542410552
INST_0144,50,30,25,4,4,100144,DSDV,0.75,AOMDV,0.3717758209622227,0.3782241790377773
INST_0145,50,30,25,4,5,100145,DSDV,0.75,AOMDV,0.48802565837048095,0.26197434162951905
INST_0146,50,30,25,8,1,100146,DSDV,0.6644693726407828,AODV,0.6501316533317516,0.01433771930903116
INST_0147,50,30,25,8,2,100147,DSDV,0.9479945754043392,AODV,0.6136719049999726,0.3343226704043666
INST_0148,50,30,25,8,3,100148,DSDV,1.0,AOMDV,0.1993509861856344,0.8006490138143656
INST_0149,50,30,25,8,4,100149,DSDV,1.0,AODV,0.2901775881510927,0.7098224118489074
INST_0150,50,30,25,8,5,100150,DSDV,0.924309169792698,AODV,0.5634300547545891,0.3608791150381089
INST_0151,50,40,5,2,1,100151,AODV,0.7327106653405829,AOMDV,0.38714603887134036,0.3455646264692426
INST_0152,50,40,5,2,2,100152,DSDV,0.75,AOMDV,0.5394164813806691,0.2105835186193309
INST_0153,50,40,5,2,3,100153,AODV,0.8169109304742769,DSDV,0.6371830936685007,0.1797278368057762
INST_0154,50,40,5,2,4,100154,AODV,0.9702067112446258,DSDV,0.7114454228364033,0.25876128840822243
INST_0155,50,40,5,2,5,100155,DSDV,0.75,AOMDV,0.5603242723650435,0.18967572763495655
INST_0156,50,40,5,4,1,100156,DSDV,0.75,AODV,0.4736073547669402,0.2763926452330598
INST_0157,50,40,5,4,2,100157,AOMDV,0.6254342410648425,AODV,0.5725428611803116,0.052891379884530854
INST_0158,50,40,5,4,3,100158,DSDV,0.7164840925380492,AOMDV,0.5769528734787993,0.13953121905924992
INST_0159,50,40,5,4,4,100159,DSDV,0.7087220586127314,AODV,0.5,0.2087220586127314
INST_0160,50,40,5,4,5,100160,AOMDV,0.6194550075623955,AODV,0.5665439306369051,0.05291107692549035
INST_0161,50,40,5,8,1,100161,DSDV,0.75,AOMDV,0.5559040466899652,0.19409595331003482
INST_0162,50,40,5,8,2,100162,DSDV,0.75,AOMDV,0.5151461128122419,0.23485388718775813
INST_0163,50,40,5,8,3,100163,DSDV,0.75,AODV,0.5856675494489417,0.16433245055105827
INST_0164,50,40,5,8,4,100164,AODV,0.75,DSDV,0.5684654616206586,0.18153453837934141
INST_0165,50,40,5,8,5,100165,AOMDV,0.5939657327819043,DSDV,0.5288640596529459,0.06510167312895843
INST_0166,50,40,10,2,1,100166,AOMDV,0.6142564862988076,AODV,0.5126764443745437,0.10158004192426384
INST_0167,50,40,10,2,2,100167,AOMDV,0.6189645945981805,AODV,0.5389978061624412,0.07996678843573934
INST_0168,50,40,10,2,3,100168,AOMDV,0.6184782640737241,AODV,0.5891678967789975,0.02931036729472658
INST_0169,50,40,10,2,4,100169,DSDV,0.6835975072413241,AOMDV,0.61340025126005,0.07019725598127402
INST_0170,50,40,10,2,5,100170,AODV,0.6402344061784764,AOMDV,0.6000288659931383,0.04020554018533806
INST_0171,50,40,10,4,1,100171,DSDV,0.75,AOMDV,0.53503723047107,0.21496276952893
INST_0172,50,40,10,4,2,100172,DSDV,0.75,AOMDV,0.3946059100824075,0.3553940899175925
INST_0173,50,40,10,4,3,100173,AOMDV,0.6072359054626002,AODV,0.5422326059444231,0.06500329951817707
INST_0174,50,40,10,4,4,100174,DSDV,0.75,AOMDV,0.5601026262043592,0.18989737379564076
INST_0175,50,40,10,4,5,100175,AOMDV,0.6249636993904886,AODV,0.587989976057045,0.03697372333344362
INST_0176,50,40,10,8,1,100176,DSDV,0.75,AODV,0.3718717795018866,0.3781282204981134
INST_0177,50,40,10,8,2,100177,DSDV,0.75,AOMDV,0.38196229879180915,0.36803770120819085
INST_0178,50,40,10,8,3,100178,DSDV,0.6020275946624138,AOMDV,0.5882574227098898,0.013770171952524057
INST_0179,50,40,10,8,4,100179,DSDV,0.75,AOMDV,0.535351765119825,0.21464823488017504
INST_0180,50,40,10,8,5,100180,AOMDV,0.7891367198756345,DSDV,0.6780489186326716,0.11108780124296291
INST_0181,50,40,15,2,1,100181,AOMDV,0.609934542207627,AODV,0.4991834766811014,0.11075106552652558
INST_0182,50,40,15,2,2,100182,AOMDV,0.6037520747854324,AODV,0.5078124778502973,0.0959395969351351
INST_0183,50,40,15,2,3,100183,AOMDV,0.6129409954325913,AODV,0.46798721538138754,0.14495378005120374
INST_0184,50,40,15,2,4,100184,DSDV,0.6258517497435623,AOMDV,0.6137681172350347,0.01208363250852762
INST_0185,50,40,15,2,5,100185,AOMDV,0.6105856685926733,AODV,0.5445084937848013,0.06607717480787201
INST_0186,50,40,15,4,1,100186,DSDV,0.75,AOMDV,0.5450828443533988,0.20491715564660118
INST_0187,50,40,15,4,2,100187,DSDV,0.7138957347809531,AOMDV,0.6995753118405084,0.014320422940444777
INST_0188,50,40,15,4,3,100188,DSDV,0.75,AOMDV,0.6436154775556293,0.10638452244437069
INST_0189,50,40,15,4,4,100189,DSDV,0.75,AOMDV,0.59311906447884,0.15688093552116
INST_0190,50,40,15,4,5,100190,AOMDV,0.7344726076614485,DSDV,0.57177041236421,0.1627021952972385
INST_0191,50,40,15,8,1,100191,DSDV,0.6298976906333642,AOMDV,0.5001830484248153,0.1297146422085489
INST_0192,50,40,15,8,2,100192,DSDV,0.75,AODV,0.3439703042239353,0.4060296957760647
INST_0193,50,40,15,8,3,100193,DSDV,0.75,AOMDV,0.495917742410122,0.254082257589878
INST_0194,50,40,15,8,4,100194,DSDV,0.75,AOMDV,0.3618099148131098,0.3881900851868902
INST_0195,50,40,15,8,5,100195,DSDV,0.75,AOMDV,0.5965523516517048,0.15344764834829516
INST_0196,50,40,20,2,1,100196,AOMDV,0.6268285509155228,DSDV,0.4800293869765769,0.14679916393894593
INST_0197,50,40,20,2,2,100197,AOMDV,0.6150202987749052,DSDV,0.4531065949613705,0.16191370381353465
INST_0198,50,40,20,2,3,100198,AOMDV,0.6083800938111337,AODV,0.4718948658049843,0.13648522800614937
INST_0199,50,40,20,2,4,100199,AOMDV,0.6250000054086539,AODV,0.4977240524908253,0.12727595291782856
INST_0200,50,40,20,2,5,100200,AOMDV,0.5987436431845841,AODV,0.5037717821539305,0.09497186103065358
INST_0201,50,40,20,4,1,100201,DSDV,0.75,AOMDV,0.6460265453576738,0.10397345464232621
INST_0202,50,40,20,4,2,100202,AOMDV,0.8204023634023302,DSDV,0.75,0.07040236340233019
INST_0203,50,40,20,4,3,100203,AOMDV,0.8155352557928288,DSDV,0.6412328563665357,0.1743023994262931
INST_0204,50,40,20,4,4,100204,AOMDV,0.6989860842344569,DSDV,0.6911952229557964,0.007790861278660466
INST_0205,50,40,20,4,5,100205,DSDV,0.75,AOMDV,0.6121802001061386,0.1378197998938614
INST_0206,50,40,20,8,1,100206,AOMDV,0.5522282039007239,DSDV,0.5,0.05222820390072391
INST_0207,50,40,20,8,2,100207,DSDV,1.0,AODV,0.24769127754966686,0.7523087224503331
INST_0208,50,40,20,8,3,100208,DSDV,1.0,AOMDV,0.38337882427093745,0.6166211757290625
INST_0209,50,40,20,8,4,100209,DSDV,1.0,AOMDV,0.10347469501360297,0.896525304986397
INST_0210,50,40,20,8,5,100210,DSDV,0.969758036420392,AODV,0.42675445281792856,0.5430035836024635
INST_0211,50,40,25,2,1,100211,DSDV,0.6550897338951217,AOMDV,0.639551647799939,0.015538086095182702
INST_0212,50,40,25,2,2,100212,AOMDV,0.6417344586297217,DSDV,0.4249852519013382,0.2167492067283835
INST_0213,50,40,25,2,3,100213,AOMDV,0.7002549253153528,DSDV,0.4396918372957102,0.2605630880196426
INST_0214,50,40,25,2,4,100214,DSDV,0.75,AOMDV,0.46143595192488673,0.28856404807511327
INST_0215,50,40,25,2,5,100215,DSDV,0.6808900237180928,AOMDV,0.6563068753268738,0.024583148391219
INST_0216,50,40,25,4,1,100216,DSDV,0.75,AODV,0.29159515055112095,0.45840484944887905
INST_0217,50,40,25,4,2,100217,DSDV,0.75,AOMDV,0.39611774908461045,0.35388225091538955
INST_0218,50,40,25,4,3,100218,DSDV,0.75,AOMDV,0.535640404219082,0.214359595780918
INST_0219,50,40,25,4,4,100219,DSDV,0.75,AOMDV,0.5694359802156177,0.1805640197843823
INST_0220,50,40,25,4,5,100220,DSDV,0.75,AOMDV,0.4632265442179959,0.2867734557820041
INST_0221,50,40,25,8,1,100221,DSDV,0.5525064578999592,AODV,0.411898999652652,0.14060745824730725
INST_0222,50,40,25,8,2,100222,DSDV,1.0,AODV,0.19982655568023583,0.8001734443197641
INST_0223,50,40,25,8,3,100223,DSDV,1.0,AODV,0.19884080227656808,0.8011591977234319
INST_0224,50,40,25,8,4,100224,DSDV,1.0,AODV,0.4299279762004098,0.5700720237995902
INST_0225,50,40,25,8,5,100225,DSDV,0.8284135292167891,AODV,0.6256936168223489,0.2027199123944402
INST_0226,50,50,5,2,1,100226,AODV,0.7983135015633299,DSDV,0.75,0.04831350156332992
INST_0227,50,50,5,2,2,100227,AOMDV,0.6127126651893396,DSDV,0.5367340957201567,0.07597856946918291
INST_0228,50,50,5,2,3,100228,AOMDV,0.6053719010108599,AODV,0.571410521477818,0.0339613795330419
INST_0229,50,50,5,2,4,100229,DSDV,0.7145188310467084,AOMDV,0.5842402790292897,0.13027855201741878
INST_0230,50,50,5,2,5,100230,DSDV,0.7364490880800147,AOMDV,0.5951008693183235,0.14134821876169124
INST_0231,50,50,5,4,1,100231,DSDV,0.75,AODV,0.6260670803415722,0.12393291965842779
INST_0232,50,50,5,4,2,100232,AODV,0.6626207180275895,AOMDV,0.5923749265271242,0.07024579150046528
INST_0233,50,50,5,4,3,100233,DSDV,0.7315955118790447,AOMDV,0.5966073232115945,0.13498818866745022
INST_0234,50,50,5,4,4,100234,DSDV,0.7161282585552287,AODV,0.5,0.21612825855522866
INST_0235,50,50,5,4,5,100235,DSDV,0.7373786630010083,AOMDV,0.6161649247790637,0.12121373822194459
INST_0236,50,50,5,8,1,100236,DSDV,0.75,AODV,0.592403930934808,0.15759606906519197
INST_0237,50,50,5,8,2,100237,AODV,0.6714998608133627,DSDV,0.5,0.17149986081336266
INST_0238,50,50,5,8,3,100238,AOMDV,0.6021168338860179,AODV,0.5892377470862883,0.0128790867997296
